day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
2,2022,12,06,2022-12-06,49.7,45.0,1029.9,10.0,9.7,15.9,999.9,57.0,27.0,0.0,999.9,0,318
3,2022,12,07,2022-12-07,53.6,51.3,1027.4,7.3,10.5,15.9,999.9,57.0,42.1,0.15,999.9,0,298
4,2022,12,08,2022-12-08,51.4,40.1,1019.0,10.0,16.6,22.9,31.1,54.0,46.9,0.58,999.9,1,286
5,2022,12,09,2022-12-09,45.2,30.3,1020.6,10.0,18.9,22.9,33.0,48.0,42.1,0.0,999.9,0,305
6,2022,12,10,2022-12-10,44.4,37.1,1024.1,8.8,19.3,24.1,34.0,48.0,42.1,0.0,999.9,0,253
7,2022,12,11,2022-12-11,42.4,35.3,1024.7,9.8,12.3,19.0,26.0,45.0,41.0,0.02,999.9,0,234
1,2022,12,12,2022-12-12,40.7,32.5,1017.1,9.9,16.0,22.0,31.1,44.1,35.1,0.01,999.9,0,282
2,2022,12,13,2022-12-13,37.7,25.7,1019.7,10.0,12.2,17.1,27.0,44.1,35.1,0.01,999.9,0,302
3,2022,12,14,2022-12-14,36.1,20.7,1014.0,10.0,18.3,28.0,35.9,42.1,28.0,0.0,999.9,0,261
4,2022,12,15,2022-12-15,43.6,36.1,1020.7,9.1,13.2,24.1,29.9,48.0,28.0,0.0,999.9,0,335
5,2022,12,16,2022-12-16,48.6,44.3,1010.3,7.6,15.8,24.1,35.9,53.1,46.0,0.28,999.9,0,373
6,2022,12,17,2022-12-17,43.8,34.7,1001.3,9.8,18.0,26.0,34.0,46.0,41.0,0.31,999.9,1,278
7,2022,12,18,2022-12-18,40.1,27.6,1008.8,10.0,10.1,15.0,24.1,45.0,37.0,0.0,999.9,0,241
1,2022,12,19,2022-12-19,38.9,24.3,1015.9,10.0,14.8,20.0,27.0,45.0,35.1,0.0,999.9,0,277
2,2022,12,20,2022-12-20,36.9,24.9,1023.2,10.0,14.2,19.0,28.0,44.1,34.0,0.0,999.9,0,266
3,2022,12,21,2022-12-21,38.1,30.1,1030.0,10.0,5.4,9.9,999.9,45.0,30.0,0.0,999.9,0,268
4,2022,12,22,2022-12-22,38.6,33.2,1031.0,10.0,7.1,18.1,24.1,50.0,27.0,0.0,999.9,0,290
5,2022,12,23,2022-12-23,53.7,49.5,1002.3,6.2,26.1,35.9,49.9,57.9,44.1,0.03,999.9,0,311
6,2022,12,24,2022-12-24,27.5,20.1,1001.2,4.5,26.4,39.0,51.1,39.9,23.0,0.11,999.9,0,267
7,2022,12,25,2022-12-25,27.8,18.8,1010.1,7.7,18.6,26.0,36.9,32.0,23.0,0.0,999.9,0,181
1,2022,12,26,2022-12-26,31.3,18.0,1018.5,10.0,10.1,15.0,18.1,36.0,25.0,0.0,999.9,0,189
2,2022,12,27,2022-12-27,36.5,24.7,1023.1,10.0,10.9,15.9,22.0,41.0,25.0,0.0,999.9,0,213
3,2022,12,28,2022-12-28,38.3,27.4,1026.3,10.0,6.7,15.9,999.9,48.9,25.0,0.0,999.9,0,221
4,2022,12,29,2022-12-29,46.2,40.6,1026.2,9.9,8.1,12.0,999.9,52.0,41.0,0.0,999.9,0,203
5,2022,12,30,2022-12-30,48.3,43.9,1025.4,9.0,8.6,11.1,999.9,55.0,39.0,0.0,999.9,0,299
6,2022,12,31,2022-12-31,52.0,50.7,1018.7,2.0,9.9,15.0,999.9,54.0,46.0,0.0,999.9,1,249
7,2023,01,01,2023-01-01,50.3,46.4,1009.6,6.2,12.4,17.1,24.1,54.0,45.0,0.63,999.9,1,275
1,2023,01,02,2023-01-02,45.8,37.9,1017.7,10.0,7.6,13.0,21.0,51.1,39.9,0.2,999.9,0,206
2,2023,01,03,2023-01-03,45.6,43.3,1019.4,5.8,7.3,17.1,22.9,53.6,35.1,0.0,999.9,1,225
3,2023,01,04,2023-01-04,52.4,50.6,1011.3,3.4,8.0,13.0,999.9,57.0,35.1,0.23,999.9,1,251
4,2023,01,05,2023-01-05,49.0,48.3,1012.8,2.1,10.3,17.1,999.9,51.1,46.4,0.16,999.9,1,235
5,2023,01,06,2023-01-06,46.6,45.3,1013.4,3.7,9.0,15.9,999.9,48.9,45.0,0.1,999.9,0,234
6,2023,01,07,2023-01-07,41.2,37.6,1017.1,9.1,7.5,14.0,20.0,48.9,37.9,0.1,999.9,0,181
7,2023,01,08,2023-01-08,36.9,27.6,1022.8,10.0,9.9,17.1,25.1,45.0,30.0,0.0,999.9,0,188
1,2023,01,09,2023-01-09,41.1,35.0,1013.7,9.8,8.2,14.0,999.9,46.0,30.0,0.0,999.9,0,242
2,2023,01,10,2023-01-10,39.3,27.7,1013.2,10.0,9.7,15.9,22.9,46.0,34.0,0.02,999.9,0,252
3,2023,01,11,2023-01-11,37.5,26.5,1022.0,10.0,6.9,28.0,999.9,42.1,30.9,0.0,999.9,0,216
4,2023,01,12,2023-01-12,39.6,34.7,1023.8,10.0,10.4,18.1,21.0,46.0,28.9,0.0,999.9,0,280
5,2023,01,13,2023-01-13,50.0,48.9,1008.1,4.5,14.4,20.0,28.0,53.1,35.1,0.18,999.9,1,299
6,2023,01,14,2023-01-14,42.5,41.2,1004.1,5.7,15.4,24.1,32.1,48.9,39.2,0.7,999.9,1,248
7,2023,01,15,2023-01-15,37.7,35.7,1008.0,5.2,26.9,36.9,46.0,48.9,35.1,0.51,999.9,0,193
1,2023,01,16,2023-01-16,36.2,33.0,1006.3,7.8,21.2,31.1,41.0,39.0,33.1,0.39,999.9,0,217
2,2023,01,17,2023-01-17,37.3,30.8,1003.9,10.0,12.3,19.0,22.9,45.0,32.0,0.01,999.9,0,256
3,2023,01,18,2023-01-18,44.4,38.3,1004.0,9.9,11.6,15.0,999.9,48.9,32.0,0.0,999.9,0,258
4,2023,01,19,2023-01-19,40.7,34.1,1013.6,9.5,8.4,15.9,20.0,48.9,37.0,0.0,999.9,0,298
5,2023,01,20,2023-01-20,41.9,40.8,1002.1,5.5,11.8,19.0,25.1,48.0,37.0,0.82,999.9,0,235
6,2023,01,21,2023-01-21,36.7,30.7,1015.5,9.5,9.9,15.0,19.0,48.0,35.1,0.03,999.9,0,230
7,2023,01,22,2023-01-22,36.2,27.7,1022.4,10.0,6.6,15.9,999.9,43.0,30.0,0.0,999.9,0,243
1,2023,01,23,2023-01-23,45.2,44.4,996.6,2.9,13.2,19.0,26.0,52.0,30.0,0.67,999.9,1,254
2,2023,01,24,2023-01-24,36.3,27.4,1013.9,9.8,15.2,21.0,28.9,52.0,32.0,0.04,999.9,0,235
3,2023,01,25,2023-01-25,36.9,27.8,1024.5,10.0,7.3,18.1,999.9,42.1,28.0,0.0,999.9,0,256
4,2023,01,26,2023-01-26,47.6,43.3,1003.4,5.5,22.4,29.9,40.0,52.0,28.0,0.85,999.9,0,256
5,2023,01,27,2023-01-27,38.4,25.0,1015.4,9.9,10.7,22.9,32.1,52.0,27.0,0.01,999.9,0,235
6,2023,01,28,2023-01-28,39.7,31.7,1023.4,10.0,8.1,17.1,999.9,50.0,27.0,0.0,999.9,0,260
7,2023,01,29,2023-01-29,43.9,39.6,1025.9,9.6,9.3,17.1,999.9,50.0,33.1,0.0,999.9,0,215
1,2023,01,30,2023-01-30,44.6,39.2,1020.3,9.4,7.9,14.0,26.0,51.1,35.1,0.02,999.9,1,232
2,2023,01,31,2023-01-31,38.2,34.6,1019.4,7.6,9.5,17.1,22.0,51.1,34.0,0.0,999.9,1,261
3,2023,02,01,2023-02-01,30.8,21.4,1022.7,8.4,10.3,14.0,22.9,45.0,26.1,0.02,999.9,0,256
4,2023,02,02,2023-02-02,28.2,17.2,1021.8,10.0,6.0,13.0,19.0,36.0,19.9,0.0,999.9,0,263
5,2023,02,03,2023-02-03,30.4,12.1,1008.6,10.0,20.7,31.1,45.1,39.0,12.0,0.0,999.9,0,307
6,2023,02,04,2023-02-04,6.2,-10.4,1028.8,10.0,19.3,28.9,45.1,16.0,-2.9,0.0,999.9,0,222
7,2023,02,05,2023-02-05,36.3,27.4,1025.0,9.4,13.5,18.1,24.1,46.9,18.0,0.0,999.9,0,207
1,2023,02,06,2023-02-06,42.3,38.1,1014.4,6.8,11.1,24.1,35.9,46.9,27.0,0.0,999.9,1,255
2,2023,02,07,2023-02-07,34.6,25.5,1023.5,10.0,17.6,27.0,38.1,45.0,30.0,0.0,999.9,0,258
3,2023,02,08,2023-02-08,40.8,33.6,1019.2,9.2,10.7,14.0,20.0,48.9,30.0,0.05,999.9,0,237
4,2023,02,09,2023-02-09,39.9,31.4,1024.6,10.0,6.7,13.0,999.9,48.9,30.0,0.0,999.9,0,238
5,2023,02,10,2023-02-10,48.1,43.5,1010.2,7.1,14.8,22.0,29.9,55.0,30.0,0.0,999.9,1,297
6,2023,02,11,2023-02-11,40.5,24.6,1018.3,10.0,13.0,22.0,28.9,55.0,26.1,0.0,999.9,0,261
7,2023,02,12,2023-02-12,38.2,31.9,1021.0,10.0,7.1,13.0,999.9,44.1,25.0,0.0,999.9,0,209
1,2023,02,13,2023-02-13,42.2,38.9,1001.8,7.8,14.6,21.0,29.9,44.1,33.1,0.53,999.9,0,264
2,2023,02,14,2023-02-14,40.3,31.9,1010.2,9.4,7.9,19.0,24.1,48.0,32.0,0.14,999.9,0,259
3,2023,02,15,2023-02-15,41.2,37.7,1020.7,9.1,9.3,19.0,999.9,50.0,28.9,0.0,999.9,0,264
4,2023,02,16,2023-02-16,47.6,43.1,1014.7,8.0,10.5,15.0,999.9,61.0,28.9,0.0,999.9,0,262
5,2023,02,17,2023-02-17,47.6,47.3,1006.1,1.4,11.9,22.0,31.1,61.0,41.0,0.05,999.9,1,276
6,2023,02,18,2023-02-18,32.3,23.8,1021.4,9.3,15.8,28.0,35.9,53.1,27.0,0.09,999.9,0,252
7,2023,02,19,2023-02-19,39.2,31.5,1027.4,10.0,8.2,13.0,999.9,46.0,27.0,0.0,999.9,0,241
1,2023,02,20,2023-02-20,46.2,44.7,1011.6,5.3,13.2,20.0,25.1,51.1,30.0,0.17,999.9,1,186
2,2023,02,21,2023-02-21,40.8,37.5,1003.7,8.8,8.7,20.0,26.0,51.1,36.0,0.0,999.9,0,226
3,2023,02,22,2023-02-22,40.4,30.2,1016.3,9.9,8.5,14.0,22.0,44.1,37.0,0.25,999.9,0,214
4,2023,02,23,2023-02-23,38.7,36.2,1014.2,7.4,10.2,18.1,22.9,44.1,36.0,0.14,999.9,0,215
5,2023,02,24,2023-02-24,38.9,31.0,1017.5,8.9,13.7,26.0,35.9,44.1,30.0,0.13,999.9,0,269
6,2023,02,25,2023-02-25,23.6,11.0,1030.8,8.7,11.5,19.0,28.9,28.9,19.9,0.0,999.9,0,239
7,2023,02,26,2023-02-26,27.9,22.9,1015.9,9.5,7.1,22.0,28.0,39.9,16.0,0.0,999.9,0,232
1,2023,02,27,2023-02-27,33.3,21.8,1012.8,10.0,11.3,14.0,26.0,39.9,16.0,0.0,999.9,0,246
2,2023,02,28,2023-02-28,34.8,31.2,1009.0,5.3,13.9,19.0,29.9,39.9,28.9,0.02,999.9,0,228
3,2023,03,01,2023-03-01,38.9,32.0,1018.0,9.4,9.8,15.0,999.9,45.0,30.0,0.01,999.9,0,310
4,2023,03,02,2023-03-02,43.2,39.1,1011.0,8.0,13.3,19.0,26.0,48.2,37.9,0.01,999.9,1,247
5,2023,03,03,2023-03-03,39.8,28.2,1013.8,10.0,11.9,21.0,27.0,48.9,36.0,0.0,999.9,0,282
6,2023,03,04,2023-03-04,39.8,35.6,1002.3,6.6,22.2,32.1,51.1,46.0,35.1,0.34,999.9,0,269
7,2023,03,05,2023-03-05,37.7,31.0,1015.4,9.1,11.7,20.0,32.1,46.0,32.0,0.02,999.9,0,264
1,2023,03,06,2023-03-06,42.0,27.0,1013.9,10.0,16.7,24.1,29.9,48.9,32.0,0.0,999.9,0,257
2,2023,03,07,2023-03-07,38.1,18.4,1005.7,10.0,14.5,22.0,32.1,48.9,35.1,0.0,999.9,0,273
3,2023,03,08,2023-03-08,36.6,28.4,1012.7,9.7,18.8,26.0,34.0,44.1,32.0,0.0,999.9,0,236
4,2023,03,09,2023-03-09,40.9,32.1,1017.2,10.0,14.8,21.0,25.1,46.0,33.1,0.0,999.9,0,296
5,2023,03,10,2023-03-10,38.7,31.5,1016.6,10.0,8.3,14.0,999.9,46.0,30.0,0.0,999.9,0,292
6,2023,03,11,2023-03-11,37.5,32.9,1006.9,9.0,14.7,27.0,36.9,45.0,30.0,0.09,999.9,0,245
7,2023,03,12,2023-03-12,39.6,30.9,1012.5,10.0,17.0,26.0,35.0,43.0,35.1,0.24,999.9,0,213
1,2023,03,13,2023-03-13,40.0,34.3,1015.5,9.5,9.3,19.0,26.0,46.0,33.1,0.0,999.9,0,317
2,2023,03,14,2023-03-14,42.1,38.6,998.2,7.6,17.8,28.0,34.0,46.0,33.1,0.18,999.9,0,268
3,2023,03,15,2023-03-15,38.2,29.7,998.4,9.3,20.7,29.9,41.0,46.0,34.0,0.23,999.9,0,282
4,2023,03,16,2023-03-16,40.7,25.4,1010.3,10.0,16.7,20.0,29.9,50.0,35.1,0.01,999.9,0,250
5,2023,03,17,2023-03-17,42.7,36.2,1010.3,9.9,9.8,15.9,999.9,50.0,30.9,0.0,999.9,0,282
6,2023,03,18,2023-03-18,45.3,41.5,1003.2,7.7,8.6,13.0,19.0,48.9,30.9,0.02,999.9,0,233
7,2023,03,19,2023-03-19,38.0,23.3,1010.0,10.0,14.6,22.0,32.1,48.9,35.1,0.01,999.9,0,248
1,2023,03,20,2023-03-20,36.5,19.4,1022.9,10.0,14.3,20.0,27.0,44.1,28.9,0.0,999.9,0,287
2,2023,03,21,2023-03-21,42.1,34.0,1026.1,10.0,10.8,15.9,999.9,48.9,28.9,0.0,999.9,0,247
3,2023,03,22,2023-03-22,42.8,37.1,1028.5,9.7,6.2,12.0,999.9,50.0,34.0,0.0,999.9,0,221
4,2023,03,23,2023-03-23,45.9,43.4,1018.0,6.5,9.7,17.1,999.9,50.0,34.0,0.03,999.9,1,261
5,2023,03,24,2023-03-24,46.3,38.8,1010.4,7.5,9.7,15.9,19.0,50.0,39.0,0.05,999.9,1,246
6,2023,03,25,2023-03-25,38.3,32.9,1019.0,9.5,10.0,25.1,32.1,50.0,30.9,0.0,999.9,0,226
7,2023,03,26,2023-03-26,46.5,42.5,1009.3,6.4,15.2,21.0,28.9,52.0,30.9,0.09,999.9,1,284
1,2023,03,27,2023-03-27,43.7,35.3,1016.8,9.7,6.5,12.0,999.9,53.1,28.0,0.0,999.9,0,264
2,2023,03,28,2023-03-28,42.1,36.4,1015.9,10.0,9.2,14.0,999.9,53.1,28.0,0.01,999.9,0,246
3,2023,03,29,2023-03-29,39.8,30.4,1019.3,9.6,6.6,12.0,19.0,46.9,30.9,0.0,999.9,0,274
4,2023,03,30,2023-03-30,39.4,22.2,1019.5,10.0,12.7,22.0,32.1,46.9,30.9,0.0,999.9,0,293
5,2023,03,31,2023-03-31,38.9,19.5,1026.2,10.0,9.8,14.0,22.9,44.1,33.1,0.0,999.9,0,256
6,2023,04,01,2023-04-01,48.8,47.7,1006.7,3.7,17.6,24.1,31.1,52.0,33.1,0.19,999.9,1,278
7,2023,04,02,2023-04-02,47.0,36.5,1004.3,7.8,14.5,22.9,35.9,52.0,37.0,0.31,999.9,1,246
1,2023,04,03,2023-04-03,40.3,24.5,1020.7,10.0,8.7,18.1,24.1,48.9,27.0,0.0,999.9,0,260
2,2023,04,04,2023-04-04,49.7,44.6,1018.9,10.0,9.1,15.0,999.9,54.0,45.0,0.0,999.9,0,302
3,2023,04,05,2023-04-05,47.5,44.9,1024.6,7.8,9.6,19.0,26.0,55.0,44.1,0.19,999.9,0,276
4,2023,04,06,2023-04-06,50.8,49.5,1021.5,4.6,9.3,14.0,999.9,55.9,44.1,0.02,999.9,1,226
5,2023,04,07,2023-04-07,50.0,39.7,1022.2,8.9,9.4,15.9,22.9,57.0,46.9,0.13,999.9,1,210
6,2023,04,08,2023-04-08,41.8,21.5,1029.4,10.0,9.9,19.0,26.0,57.0,37.0,0.11,999.9,0,223
7,2023,04,09,2023-04-09,40.9,22.6,1032.3,10.0,8.0,13.0,19.0,48.0,34.0,0.0,999.9,0,210
1,2023,04,10,2023-04-10,43.3,32.6,1030.1,10.0,10.6,15.9,999.9,52.0,34.0,0.0,999.9,0,218
2,2023,04,11,2023-04-11,47.9,41.2,1020.2,10.0,13.6,18.1,999.9,55.0,35.1,0.0,999.9,0,209
3,2023,04,12,2023-04-12,56.7,40.9,1007.9,10.0,14.7,22.0,28.9,68.0,43.0,0.0,999.9,0,234
4,2023,04,13,2023-04-13,53.4,44.0,1010.1,9.4,7.2,15.0,999.9,68.0,43.0,0.0,999.9,0,237
5,2023,04,14,2023-04-14,58.6,46.9,1010.7,10.0,8.4,14.0,15.9,78.1,43.0,0.0,999.9,0,287
6,2023,04,15,2023-04-15,53.3,50.8,1015.0,6.9,7.6,12.0,999.9,61.0,48.0,0.0,999.9,1,242
7,2023,04,16,2023-04-16,56.1,53.8,1011.4,5.0,6.1,15.0,999.9,64.0,50.0,0.46,999.9,1,222
1,2023,04,17,2023-04-17,51.1,50.2,1006.7,1.7,7.5,15.0,999.9,64.0,48.0,0.0,999.9,1,255
2,2023,04,18,2023-04-18,51.7,44.7,1006.6,8.3,12.6,19.0,21.0,57.9,46.0,0.0,999.9,1,237
3,2023,04,19,2023-04-19,48.2,35.8,1014.0,10.0,13.1,20.0,27.0,57.9,43.0,0.0,999.9,0,273
4,2023,04,20,2023-04-20,47.3,32.9,1021.5,10.0,9.1,12.0,15.9,53.1,43.0,0.0,999.9,0,287
5,2023,04,21,2023-04-21,47.8,39.0,1021.4,10.0,8.2,15.9,999.9,55.0,42.1,0.0,999.9,0,312
6,2023,04,22,2023-04-22,48.5,42.3,1019.6,10.0,13.7,18.1,22.9,55.0,42.1,0.0,999.9,0,258
7,2023,04,23,2023-04-23,49.6,45.5,1015.7,9.2,17.6,20.0,28.0,54.0,46.9,0.0,999.9,0,269
1,2023,04,24,2023-04-24,50.1,47.2,1015.9,7.8,6.8,17.1,999.9,57.0,46.9,0.19,999.9,1,302
2,2023,04,25,2023-04-25,48.9,44.6,1019.6,8.6,5.0,11.1,999.9,57.9,44.1,0.0,999.9,1,257
3,2023,04,26,2023-04-26,46.9,40.9,1023.5,10.0,6.7,11.1,14.0,51.1,42.8,0.0,999.9,0,285
4,2023,04,27,2023-04-27,44.1,38.1,1024.2,10.0,4.8,8.9,999.9,54.0,36.0,0.0,999.9,0,237
5,2023,04,28,2023-04-28,46.1,41.6,1023.3,8.4,5.9,9.9,999.9,57.9,35.6,0.0,999.9,0,305
6,2023,04,29,2023-04-29,48.5,42.4,1018.1,9.2,13.3,21.0,28.0,57.9,36.0,0.0,999.9,0,327
7,2023,04,30,2023-04-30,51.9,50.1,1007.5,4.1,19.2,24.1,33.0,55.0,45.0,0.05,999.9,1,284
1,2023,05,01,2023-05-01,54.5,50.1,995.7,6.3,20.0,28.0,36.9,57.9,50.0,0.48,999.9,1,261
2,2023,05,02,2023-05-02,51.5,45.9,998.2,9.5,12.1,22.0,28.9,57.9,48.0,0.02,999.9,0,244
3,2023,05,03,2023-05-03,50.8,45.5,999.5,10.0,8.7,14.0,999.9,57.9,46.9,0.04,999.9,0,262
4,2023,05,04,2023-05-04,46.4,41.2,1007.8,9.6,13.6,21.0,27.0,50.0,42.8,0.0,999.9,0,287
5,2023,05,05,2023-05-05,48.3,40.9,1019.6,9.7,12.9,18.1,19.0,52.0,43.0,0.0,999.9,0,301
6,2023,05,06,2023-05-06,55.1,43.8,1020.3,10.0,11.0,18.1,999.9,68.0,39.0,0.0,999.9,0,346
7,2023,05,07,2023-05-07,57.6,45.8,1014.6,10.0,10.7,15.0,999.9,68.0,46.9,0.0,999.9,0,291
1,2023,05,08,2023-05-08,58.6,51.5,1006.4,9.8,8.8,15.9,999.9,69.1,51.1,0.17,999.9,0,300
2,2023,05,09,2023-05-09,52.7,37.5,1013.5,10.0,8.5,15.9,22.9,69.1,46.0,0.0,999.9,0,298
3,2023,05,10,2023-05-10,51.4,41.3,1019.1,10.0,10.1,17.1,999.9,63.0,42.1,0.0,999.9,0,267
4,2023,05,11,2023-05-11,57.5,48.1,1017.6,10.0,12.4,17.1,21.0,68.0,42.1,0.0,999.9,0,289
5,2023,05,12,2023-05-12,59.4,51.0,1016.5,9.9,10.5,15.9,22.0,73.0,52.0,0.0,999.9,0,369
6,2023,05,13,2023-05-13,60.4,52.9,1014.5,9.9,9.3,15.0,22.0,73.0,52.0,0.0,999.9,0,298
7,2023,05,14,2023-05-14,52.9,39.8,1019.8,9.7,8.5,22.0,28.0,68.0,48.0,0.0,999.9,0,289
1,2023,05,15,2023-05-15,54.8,43.6,1020.0,10.0,10.5,19.0,25.1,64.0,48.0,0.0,999.9,0,265
2,2023,05,16,2023-05-16,57.3,51.1,1007.5,9.5,17.0,21.0,28.9,64.0,48.0,0.0,999.9,0,286
3,2023,05,17,2023-05-17,54.2,43.3,1003.6,8.8,16.1,24.1,31.1,63.0,50.0,0.0,999.9,0,330
4,2023,05,18,2023-05-18,48.8,26.5,1023.5,10.0,11.1,19.0,27.0,57.0,39.9,0.0,999.9,0,320
5,2023,05,19,2023-05-19,52.5,43.2,1029.2,10.0,10.4,13.0,999.9,59.0,39.9,0.0,999.9,0,313
6,2023,05,20,2023-05-20,57.3,54.7,1023.8,8.6,11.5,17.1,999.9,62.1,46.9,0.0,999.9,0,300
7,2023,05,21,2023-05-21,59.9,56.6,1012.3,4.5,14.8,22.0,28.9,66.9,54.0,0.67,999.9,1,283
1,2023,05,22,2023-05-22,55.9,49.1,1019.4,9.9,12.5,20.0,27.0,66.9,50.0,0.61,999.9,0,286
2,2023,05,23,2023-05-23,51.6,42.2,1027.0,10.0,9.0,14.0,18.1,60.1,43.0,0.0,999.9,0,270
3,2023,05,24,2023-05-24,48.2,44.4,1019.6,8.3,6.5,11.1,999.9,60.1,37.9,0.0,999.9,1,274
4,2023,05,25,2023-05-25,55.1,46.0,1017.0,9.1,13.4,22.0,28.0,62.1,37.9,0.0,999.9,1,296
5,2023,05,26,2023-05-26,56.4,45.0,1022.9,10.0,7.4,12.0,17.1,64.0,50.0,0.0,999.9,0,296
6,2023,05,27,2023-05-27,56.0,44.7,1025.8,10.0,7.9,13.0,999.9,68.0,45.0,0.0,999.9,0,300
7,2023,05,28,2023-05-28,59.0,50.8,1021.1,10.0,10.6,15.9,999.9,68.0,45.0,0.0,999.9,0,267
1,2023,05,29,2023-05-29,59.2,49.8,1016.6,10.0,14.6,26.0,33.0,66.0,50.0,0.0,999.9,0,250
2,2023,05,30,2023-05-30,51.7,44.4,1023.4,10.0,8.5,14.0,18.1,57.9,44.1,0.0,999.9,0,286
3,2023,05,31,2023-05-31,55.8,51.1,1023.0,10.0,6.3,9.9,999.9,68.0,45.0,0.0,999.9,0,266
4,2023,06,01,2023-06-01,60.6,56.8,1019.2,9.3,4.2,8.9,999.9,70.0,45.0,0.0,999.9,1,335
5,2023,06,02,2023-06-02,60.9,59.4,1013.8,5.4,4.3,8.0,999.9,70.0,51.1,0.0,999.9,1,312
6,2023,06,03,2023-06-03,54.3,52.5,1015.6,5.4,15.8,26.0,36.9,66.9,48.0,0.01,999.9,1,216
7,2023,06,04,2023-06-04,49.9,44.8,1014.4,9.0,17.3,24.1,28.9,61.0,46.0,0.01,999.9,0,256
1,2023,06,05,2023-06-05,52.3,48.3,1009.0,8.7,15.8,21.0,28.0,57.2,50.0,0.02,999.9,0,253
2,2023,06,06,2023-06-06,60.1,52.7,1001.5,8.7,10.0,15.9,24.1,68.0,50.0,0.02,999.9,0,268
3,2023,06,07,2023-06-07,58.2,51.2,1000.9,6.7,9.4,17.1,24.1,68.0,50.0,0.02,999.9,0,259
4,2023,06,08,2023-06-08,57.6,51.8,1004.9,7.7,4.8,8.0,999.9,64.9,50.0,0.0,999.9,0,233
5,2023,06,09,2023-06-09,56.8,53.5,1006.6,4.8,5.0,8.0,999.9,64.0,48.9,0.0,999.9,0,287
6,2023,06,10,2023-06-10,58.2,54.4,1007.3,5.9,4.5,11.1,999.9,68.0,48.9,0.0,999.9,1,291
7,2023,06,11,2023-06-11,61.5,56.7,1012.1,9.0,6.1,8.9,999.9,73.0,51.1,0.03,999.9,0,251
1,2023,06,12,2023-06-12,61.8,59.5,1012.3,7.3,7.6,12.0,999.9,73.0,53.1,0.0,999.9,0,289
2,2023,06,13,2023-06-13,61.4,60.5,1005.3,4.2,9.0,13.0,999.9,66.9,57.0,0.69,999.9,1,274
3,2023,06,14,2023-06-14,62.6,58.5,1003.7,9.7,10.0,14.0,999.9,69.1,57.0,0.0,999.9,0,289
